"SiteId","SampId","X","Y","Region","RiverBasin","BIOGEO","temperature","velocity","A10m","cow.density","IAR","urban.area","FRI","bFRI","width.variability","temperature2","velocity2","temperature.lm.area.elev","temperature.lm.area.air","temperature.lme.area.elev","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limoniidae","Occurrence.Limnephilidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Prostigmata","Occurrence.Psychodidae","Occurrence.Leptophlebiidae","Occurrence.Sphaeriidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Athericidae","Occurrence.Psychomyiidae","Occurrence.Nematoda","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Dugesiidae","Occurrence.Lymnaeidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Ephemerellidae","Occurrence.Asellidae","Occurrence.Ephemeridae","Occurrence.Chloroperlidae","Occurrence.Dytiscidae","Occurrence.Stratiomyidae","Occurrence.Hydroptilidae","Occurrence.Hydrobiidae","Occurrence.Perlidae","Occurrence.Planorbidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Dixidae","Occurrence.Gyrinidae","Occurrence.Caenidae","Occurrence.Leptoceridae","Occurrence.Calopterygidae","Occurrence.Tabanidae","Occurrence.Pediciidae","Occurrence.Cordulegastridae","Occurrence.Anthomyiidae","Occurrence.Lepidostomatidae","Occurrence.Physidae","Occurrence.Sialidae"
"CSCF_JU_BI_08","CSCF_JU_BI_08_2011-03-07",594000,247000,"RHEIN","RHEIN","Jura",20.7782852998684,0.606371729410404,12.2894459,29.788085646458,0.0089907352,0.0482,34.513407,0,0.4125,431.737140002727,0.367686674228164,20.8937649538322,15.8541911645059,20.7782852998684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_BI_09","CSCF_JU_BI_09_2011-03-07",598000,249000,"RHEIN","RHEIN","Jura",20.9034911331885,0.623832569831913,11.8996181,29.1823154060073,0.0095118679,0.0467,35.419932,0,0.4125,436.95594155529,0.389167075183089,21.0191098917746,16.3020111435074,20.9034911331885,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_JU_CY_02","CSCF_JU_CY_02_2011-03-30",579000,258000,"RHONE","RHONE","Jura",17.1407844087661,0.179444172395299,1.0494719,6.769985840598,0.0108506555,0.008,64.766315,51.385296,1,293.806490147799,0.0322002110066338,17.252112548915,13.9670611897834,17.1407844087661,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"CSCF_JU_DO_13","CSCF_JU_DO_13_2011-03-14",563000,233000,"RHONE","RHONE",NA,18.2168533676002,0.427295458380849,0,27.2120075096342,0.0013681677,0.0648,33.33515,0,1,331.853746616647,0.1825814087529,18.329483255085,15.2595730370692,18.2168533676002,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"CSCF_JU_DO_14","CSCF_JU_DO_14_2011-03-20",567000,239000,"RHONE","RHONE","Jura",18.5214486803042,0.298388850699565,0.2823063,27.5587475210423,0.0015435534,0.061,41.449461,0,1,343.044061217142,0.0890359062218073,18.6344170212632,15.3935502764251,18.5214486803042,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1
"CSCF_JU_DO_15.7","CSCF_JU_DO_15.7_2011-03-14",580000,245000,"RHONE","RHONE","Jura",19.1260734247908,0.255483612023039,1.5706146,27.1003755155365,0.0019816081,0.0512,39.316017,8.415982,1,365.806684650489,0.0652718760123387,19.2397122798102,15.782372782531,19.1260734247908,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"CSCF_JU_DO_16","CSCF_JU_DO_16_2011-03-12",578000,245000,"RHONE","RHONE","Jura",19.2728159919453,0.319110940859128,1.4620527,26.8723636624245,0.0019660625,0.0501,40.640544,0,0.4125,371.441436259382,0.101831792575998,19.3866176121441,15.8404097126473,19.2728159919453,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"CSCF_JU_SO_08","CSCF_JU_SO_08_2011-03-11",584000,239000,"RHEIN","RHEIN","Jura",17.8476233757331,0.601544479339577,4.6382685,25.5070282852726,0.003679423,0.021,39.741391,0,0.4125,318.537660162015,0.361855760623923,17.9598225230063,14.5692812731757,17.8476233757331,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_SO_12","CSCF_JU_SO_12_2011-03-11",589000,243000,"RHEIN","RHEIN","Jura",19.3949623285397,0.529486832359847,12.5958433,34.5894893281166,0.0054170646,0.0357,39.524638,0,0.4125,376.164563725474,0.280356305642465,19.5088891570793,15.1407720331045,19.3949623285397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CSCF_JU_SO_1910","CSCF_JU_SO_1910_2011-03-10",593000,246000,"RHEIN","RHEIN","Jura",19.8816972177452,0.576464911185163,15.9542475,35.2669120642454,0.0098768768,0.0443,38.479273,0,0.4125,395.281884258097,0.332311793827718,19.996163993468,15.1771748788489,19.8816972177452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_JU_SO_1368","CSCF_JU_SO_1368_2011-03-10",593000,246000,"RHEIN","RHEIN","Jura",19.8816972177452,0.576464911185163,15.9542475,35.2669120642454,0.0098768768,0.0443,38.479273,0,0.4125,395.281884258097,0.332311793827718,19.996163993468,15.1723747112803,19.8816972177452,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_SO_463","CSCF_JU_SO_463_2011-03-10",594000,247000,"RHEIN","RHEIN","Jura",19.9589003918922,0.498498992159872,15.8447399,34.9961503180942,0.0101805398,0.0534,38.007668,0,0.4125,398.357704853475,0.248501245184408,20.0734526970167,15.2156399626065,19.9589003918922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_JU_SO_15","CSCF_JU_SO_15_2011-03-10",594000,247000,"RHEIN","RHEIN","Jura",19.9589003918922,0.498498992159872,15.8447399,34.9961503180942,0.0101805398,0.0534,38.007668,0,0.4125,398.357704853475,0.248501245184408,20.0734526970167,15.2156399626065,19.9589003918922,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_JU_SC_02","CSCF_JU_SC_02_2011-03-23",605000,243000,"RHEIN","RHEIN","Jura",15.8714225364632,0.755119089080687,0,14.3605785835257,0.0055279094,0.0037,49.731795,0,1,251.902053330952,0.570204838694047,15.9813973981921,12.9979300327219,15.8714225364632,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_SC_04","CSCF_JU_SC_04_2011-03-11",595000,246000,"RHEIN","RHEIN","Jura",19.1615309721446,0.516805666240867,13.5180483,25.5098155067179,0.0175289987,0.0236,36.095063,0,0.4125,367.164269196457,0.267088096658666,19.2751780990623,14.5872949264873,19.1615309721446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSCF_JU_CH_00","CSCF_JU_CH_00_2011-03-23",606000,245000,"RHEIN","RHEIN","Jura",14.9701299287509,0.474225925243919,6.7269344,24.6367031584461,0.0382154126,0.01,46.245152,1.350989,0.4125,224.104790083683,0.224890228173451,15.0790724910361,12.4866663198836,14.9701299287509,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CSCF_JU_CH_02","CSCF_JU_CH_02_2011-03-23",602000,244000,"RHEIN","RHEIN","Jura",17.4972344402299,0.463130320590824,18.241457,36.8005608513909,0.0394889007,0.0227,23.87446,0,0.4125,306.153213056367,0.214489693850559,17.6089970449458,13.4996528125136,17.4972344402299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_LU_01","CSCF_JU_LU_01_2011-03-24",588000,250000,"RHEIN","RHEIN","Jura",13.1893494950389,0.273248039192823,0,5.08099586051944,0,0.0142,25.193571,0,1,173.958940102283,0.0746644909227225,13.2962900510733,10.9171400451344,13.1893494950389,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_LU_03","CSCF_JU_LU_03_2011-03-23",585000,251000,"RHEIN","RHEIN","Jura",16.6142221097559,0.372634140959249,2.8192854,28.7420492312603,0.0118899272,0.0212,51.177532,70.851026,1,276.032376312302,0.138856203008437,16.7250111780213,13.2411359828426,16.6142221097559,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_LU_04","CSCF_JU_LU_04_2011-03-23",586000,252000,"RHEIN","RHEIN","Jura",16.9700165773941,0.343763047205057,2.8103755,25.9600118618075,0.0100590865,0.0184,50.031697,66.987684,1,287.981462637031,0.118173032623706,17.0812029164284,13.5563506713582,16.9700165773941,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CSCF_JU_LU_05","CSCF_JU_LU_05_2011-03-23",591000,254000,"RHEIN","RHEIN","Jura",17.6447577366875,0.301442256124849,1.6646407,25.2898719407941,0.0105857506,0.0162,55.631205,99.999896,1,311.337475586393,0.0908674337776391,17.7566984107055,14.3037870421591,17.6447577366875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_TB_02","CSCF_JU_TB_02_2011-03-24",581000,242000,"RHEIN","RHEIN","Jura",17.490657683174,0.987851869406833,0,47.9205134602289,0.0013740872,0.0287,59.031678,100.000246,1,305.923106189974,0.975851315890575,17.6024608914822,14.4180423608995,17.490657683174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CSCF_JU_AL_01.1","CSCF_JU_AL_01.1_2011-03-24",585000,253000,"RHONE","RHONE","Jura",14.163573097988,0.286928488806734,16.8562145,36.5246113219179,0.0079394355,0,45.418407,100.000038,1,200.606802902049,0.0823279576889161,14.2715883623252,11.7484192677374,14.163573097988,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_AL_01.3","CSCF_JU_AL_01.3_2011-03-24",584000,253000,"RHONE","RHONE","Jura",15.2977719318761,0.241039861464116,7.6676917,30.7430373002365,0.0046758278,0.0025,30.428561,0,0.4125,234.021826079696,0.0581002148146402,15.4070628916306,12.8077505788576,15.2977719318761,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_AL_04","CSCF_JU_AL_04_2011-03-14",578000,253000,"RHONE","RHONE","Jura",18.0664152211666,0.302833588027606,31.7224064,39.8446146622516,0.11135497,0.0502,5.562596,0,1,326.3953589436,0.0917081820376738,18.1788018780938,14.7182057729087,18.0664152211666,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
"CSCF_JU_AL_07","CSCF_JU_AL_07_2011-03-12",573000,254000,"RHONE","RHONE","Jura",20.8921895707664,0.475012323452899,17.2131577,38.1310295451901,0.0712602088,0.0667,27.055294,0,1,436.48358506084,0.225636707432122,21.0077533282208,16.4709603028755,20.8921895707664,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"CSCF_JU_AL_11","CSCF_JU_AL_11_2011-03-12",568000,261000,"RHONE","RHONE","Jura",21.3101102433999,0.499108082095171,16.0892296,35.2925169108291,0.0646732209,0.0628,23.362645,0,0,454.120798585857,0.24910887761272,21.4261408969448,17.0734610450227,21.3101102433999,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"CSCF_JU_VE_01","CSCF_JU_VE_01_2011-03-30",578000,256000,"RHONE","RHONE","Jura",15.7082490011839,0.149399628638423,0,25.942046770444,0.0712887181,0.1701,0,0,0,246.749086683195,0.0223202490372987,15.8179738627202,13.1527371097552,15.7082490011839,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_VE_new1","CSCF_JU_VE_new1_2011-04-05",578000,256000,"RHONE","RHONE","Jura",17.8392490745201,0.220757827590812,18.7605801,35.557598960316,0.0739356413,0.0737,30.611754,0,0,318.238807542766,0.0487340184426147,17.9513667791172,14.4457776645243,17.8392490745201,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_JU_VE_new2","CSCF_JU_VE_new2_2011-04-05",578000,257000,"RHONE","RHONE","Jura",18.1242435926811,0.21323495257972,25.8654423,42.0398272344438,0.0815459218,0.0596,29.001589,13.674794,0,328.488205806842,0.0454691450016754,18.2366807056477,14.5834398556598,18.1242435926811,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CSCF_JU_VE_02","CSCF_JU_VE_02_2011-03-31",579000,258000,"RHONE","RHONE","Jura",18.7949125478587,0.288320334871406,11.4050856,37.2431647863413,0.0640769573,0.0478,46.344346,0,0,353.248737681656,0.0831286155003597,18.9081015480138,14.9198645923502,18.7949125478587,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"CSCF_JU_VE_04","CSCF_JU_VE_04_2011-03-31",576000,261000,"RHONE","RHONE","Jura",19.4649384529691,0.280901067172977,9.6126604,41.754561498277,0.0700463067,0.0485,35.32563,0,1,378.883828977875,0.0789054095389174,19.5788798533184,15.2467349837944,19.4649384529691,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"CSCF_JU_SO_14","CSCF_JU_SO_14_2011-03-11",592000,245000,"RHEIN","RHEIN","Jura",19.7659132726305,0.525539396485266,15.3863678,35.2708706309937,0.0086933189,0.0386,39.944472,0,1,390.691327501151,0.276191657258098,19.8802517707633,15.1420699367969,19.7659132726305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSCF_NE_2404","CSCF_NE_2404_2011-04-17",555000,223000,"RHONE","RHONE","Jura",17.1965567986784,0.513563959778965,0,22.5113338074195,0.0018552858,0.0444,17.079647,0,1,295.721565730172,0.26374794078385,17.3080446483414,13.3001985307994,17.1965567986784,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
"CSCF_NE_NEW1","CSCF_NE_NEW1_2011-04-17",552000,220000,"RHONE","RHONE","Jura",17.0373867247064,0.273077507414564,0,22.8168676911081,0.0019742193,0.0476,17.081905,0,1,290.272546407202,0.0745713250557513,17.1486973131644,13.1509294178911,17.0373867247064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"CSCF_NE_2405","CSCF_NE_2405_2011-04-21",545000,215000,"RHONE","RHONE","Jura",16.7244734212217,0.844963035495022,0,24.1666473040846,0.0023894585,0.0582,20.069548,0,1,279.708011217151,0.713962531352962,16.8354339168379,12.4587129601254,16.7244734212217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CSCF_NE_DOU01","CSCF_NE_DOU01_2011-04-22",556000,220000,"RHONE","RHONE","Jura",16.711424560223,1.13778655480254,0,36.9546024676374,8.91191e-05,0.1181,69.978087,50.915102,1,279.271710832025,1.29455824428943,16.8223688671215,12.3184739374628,16.711424560223,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CSCF_NE_2406","CSCF_NE_2406_2011-04-21",544000,213000,"RHONE","RHONE","Jura",15.9855275170729,0.404579208159782,0,24.6210631892543,0.0028983024,0.0813,20.224376,0,1,255.537089999095,0.163684335675196,16.0956580881515,11.888587213812,15.9855275170729,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_NE_DOU04","CSCF_NE_DOU04_2011-04-22",548000,213000,"RHONE","RHONE","Jura",13.149143068773,0.577522843727078,0,18.9620321529712,0,0.0131,35.053563,0,0,172.899963443061,0.333532635026611,13.2560938020603,10.436339046617,13.149143068773,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_NE_DOU_05","CSCF_NE_DOU_05_2011-04-22",549000,213000,"RHONE","RHONE","Jura",14.0689722017114,0.300715579680573,0,32.9284256651079,3.65898e-05,0.0127,36.349133,0,0,197.935978812528,0.090429859862623,14.1769544900881,10.7415779450296,14.0689722017114,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S294_AG","CSCF_S294_AG_2011-03-24",651000,239000,"AARE","RHEIN","Mittelland",19.6529960213378,0.54104138078584,21.9403477,80.3410339994995,0.0980178619,0.1334,28.613206,0,1,386.240252614719,0.292725775722648,19.7671799139596,15.3647941693814,19.6529960213378,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSCF_NE_DOU_02","CSCF_NE_DOU_02_2011-04-22",546000,211000,"RHONE","RHONE","Jura",15.4756028155749,0.513018235697344,0,27.5743328682017,0.0032870333,0.1102,24.85973,0,0,239.49428250543,0.263187710158016,15.5851615410785,11.4038877599793,15.4756028155749,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S203_AG","CSCF_S203_AG_2011-03-09",628000,263000,"RHEIN","RHEIN","Mittelland",17.922360254477,0.492269495519843,14.7072268,37.6424328903124,0.2672011735,0.0305,13.829203,0,0.4125,321.210997091257,0.242329256219361,18.0345752548804,15.4090072692172,17.922360254477,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S296_AG","CSCF_S296_AG_2011-03-24",653000,234000,"AARE","RHEIN","Mittelland",16.7326108979487,0.549363161192571,14.0336933,52.3738379506081,0.0865269205,0.0561,43.046917,0,1,279.980267462152,0.301799882875495,16.8435260840798,13.9903416752156,16.7326108979487,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S206_AG","CSCF_S206_AG_2011-03-11",631000,267000,"RHEIN","RHEIN","Mittelland",19.6269596442835,0.441238752362256,6.5909662,44.8005130576077,0.1269993098,0.1024,18.764107,0,1,385.217544878333,0.1946916365862,19.7410867959282,16.3524386350264,19.6269596442835,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S214_AG","CSCF_S214_AG_2012-03-22",641000,267000,"RHEIN","RHEIN","Mittelland",21.3327302713025,0.459499537391067,19.1701679,40.1972489587435,0.1047782241,0.0696,28.431871,0,0.4125,455.085380828146,0.211139824862605,21.1268742275308,17.3605287926113,21.3327302713025,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"CSCF_S215_AG","CSCF_S215_AG_2012-03-15",644000,262000,"RHEIN","RHEIN","Jura",19.7771505416198,0.464076990417711,19.1199341,42.2038682058959,0.1397348657,0.0647,26.879587,0,1,391.135683545892,0.21536745303516,19.5695547689049,16.5178318772895,19.7771505416198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CSCF_S216_AG","CSCF_S216_AG_2012-03-26",640000,258000,"RHEIN","RHEIN","Jura",18.1127399366389,0.37120286003613,10.7080173,40.3334807994866,0.0933063932,0.019,50.654551,0,1,328.071348012314,0.137791563299003,17.9032814097942,15.5871531036444,18.1127399366389,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_S217_AG","CSCF_S217_AG_2012-03-26",642000,258000,"RHEIN","RHEIN","Jura",18.5363750142884,0.415325652114326,19.4256229,46.407212004098,0.158212399,0.0378,19.799671,0,1,343.597198670335,0.17249539730419,18.3273882129293,15.6979092754469,18.5363750142884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
